"id_training_data";"id_berita";"id_topik";"berita";"training_class"
"8464";"3014";"3";"Tempat Keren yang Terlupakan di Yogyakarta";"None"
"8465";"3015";"3";"Satu Lagi Destinasi di Banyuwangi: Air Terjun Jagir";"None"
"8466";"3016";"3";"Tempat di Bandung yang Keren, Instagramable dan Gratis!";"None"
"8467";"3017";"3";"Air Terjun Tempat Mandi Bidadari dan Pulau Cantik di Kendari";"None"
"8468";"3018";"3";"Foto: Liburannya Dokter Ganteng Brazil, Bruno Fonseca";"None"
"8469";"3019";"3";"Foto: Rumah yang Jadi Sasaran Foto Penggemar 'Bird Box'";"None"
"8470";"3020";"3";"Menginap di Hotel yang Dikelilingi 77 Ekor Singa, Berani?";"None"
"8471";"3021";"3";"Hijaunya Gardu Pandang Gunung Gede yang Bikin Adem";"None"
"8472";"3022";"3";"Berfoto di Mangkuk Raksasa Berisi Mie, Seperti Apa Rasanya?";"None"
"8473";"3023";"3";"Mungkin, Ini Foto Penampakan Gunung Fuji yang Paling Dekat";"None"
"8474";"3024";"3";"Desa Dupa di Vietnam yang Instagramable";"None"
"8475";"3025";"3";"Potret Sisi Lain di Desa Baduy, Banten";"None"
"8476";"3026";"3";"6 Kota Menawan Buat Liburan di Taiwan";"None"
"8477";"3027";"3";"Bermain Akrobat Sirkus di Maldives";"None"
"8478";"3028";"3";"Genjot Kunjungan Wisman, Banda Aceh Gandeng Investor Singapura";"None"
"8479";"3029";"3";"Menikmati Keindahan Agrowisata Alam Murbey di Kaki Gunung Sawal";"None"
"8480";"3030";"3";"Lagi di Boyolali? Main ke Taman Bunga Ragil Kuning Yuk!";"None"
"8481";"3031";"3";"Setelah Musik Akustik, Garuda Indonesia Ingin Buat Stand Up Comedy di Udara";"None"
"8482";"3032";"3";"Awal Tahun 2019, Paspor Jepang Paling Kuat";"None"
"8483";"3033";"3";"Foto: Gardu Pandang Gunung Gede yang Instagenik";"None"
"8484";"3034";"3";"Hebat! Bali Masuk 10 Destinasi Top Dunia Untuk Milenial Tahun 2019";"None"
"8485";"3035";"3";"Bagasi Lion Air Tak Lagi Gratis, Apakah Berpengaruh Pada Wisatawan?";"None"
"8486";"3036";"3";"Danau Tobelo, Keindahan Tersembunyi di Pulau Labengki";"None"
"8487";"3037";"3";"Seru! Garuda Indonesia Hadirkan Live Acoustic di Dalam Pesawat";"None"
"8488";"3038";"3";"Asyiknya Liburan di Maldives, Puas Banget!";"None"
"8489";"3039";"3";"Pemandangan Dahysat Tebing Keraton di Pagi Hari";"None"
"8490";"3040";"3";"Terkait Cuaca, Kemenpar Imbau Wisatawan Hati-hati Saat Naik Gunung";"None"
"8491";"3041";"3";"Tempat Lari dari Kebisingan Bangkok";"None"
"8492";"3042";"3";"Garuda Wisnu Kencana, Patung Tertinggi Ketiga Dunia Kebanggaan Bali";"None"
"8493";"3043";"3";"Inilah Deretan Bandara Paling Tepat Waktu di Dunia Tahun 2019";"None"
"8494";"3044";"3";"Asyik! Ada Bioskop Gratis di Bandara SAMS Sepinggan Balikpapan";"None"
"8495";"3045";"3";"Aneka Maskapai Paling Tepat Waktu Sedunia Tahun 2019";"None"
"8496";"3046";"3";"Pariwisata Jepang Punya Sayonara Tax, Bisakah Dicontoh Indonesia?";"None"
"8497";"3047";"3";"Gua Ribuan Buddha di China yang Jadi Pusat Pertemuan Jalur Sutera";"None"
"8498";"3048";"3";"Potret Kelenteng Paling Cantik di Chengdu";"None"
"8499";"3049";"3";"Ini Kawasan Wisata Yang Lagi Hits di Kotabaru, Kalimantan Selatan";"None"
"8500";"3050";"3";"Pantai Kuta Mandalika yang Bikin Susah Move On";"None"
"8501";"3051";"3";"Foto Tempat Asyik Belanja Suvenir di Chengdu";"None"
"8502";"3052";"3";"Sumatera juga Punya Museum Uang di Medan";"None"
"8503";"3053";"3";"Dicari: Pegawai Hotel yang Siap Digaji Rp 2 Miliar";"None"
"8504";"3054";"3";"Foto: Agrowisata Kekinian dari Trenggalek";"None"
"8505";"3055";"3";"Kisah Haru Pramugari yang Dapat Kado Terbaik dari Sang Ayah";"None"
"8506";"3056";"3";"Goks! Keluarga Indonesia Ini Keliling Dunia Naik Mobil";"None"
"8507";"3057";"3";"Foto: Cantiknya Air Terjun Limbong Kamandang di Polewali Mandar";"None"
"8508";"3058";"3";"Sekali Seumur Hidup Backpacker, Susurilah Atap Dunia Ini";"None"
"8509";"3059";"3";"Foto: Tempat Bos AirAsia Dikejar 'Dinosaurus'";"None"
"8510";"3060";"3";"9 Rekomendasi Tempat Wisata di Ternate untuk Solo Traveler";"None"
"8511";"3061";"3";"Kenapa Kamu Mesti Datang ke Museum La Galigo Makassar?";"None"
"8512";"3062";"3";"Air Terjun Tumpang Dua yang Tersembunyi di Kotabaru, Kalsel";"None"
"8513";"3063";"3";"Rumah Jendela yang Instagrammable di Pangkalpinang";"None"
"8514";"3064";"3";"Wisata Kuliner Malam di Simpang Lima Semarang";"None"
"8515";"3065";"3";"Melepas Lelah Sejenak di SPBU MURI Tegal";"None"
"8516";"3066";"3";"Eksotisme Bukit Batu Stone Garden di Padalarang";"None"
"8517";"3067";"3";"Foto: Liburan Mewah Selebgram Cantik Rusia, Diana Chernyak";"None"
"8518";"3068";"3";"Foto: Pesona Keindahan Agrowisata Alam Murbey di Ciamis";"None"
"8519";"3069";"3";"Ini Destinasi yang Ditawarkan Banyuwangi Untuk Wisman Malaysia";"None"
"8520";"3070";"3";"Mengintip Kehidupan Biksu Wanita di Thailand";"None"
"8521";"3071";"3";"Permudah Akses Wisata, Sultan Yogya Resmikan Sebagian Jalur Alternatif";"None"
"8522";"3072";"3";"YLKI: Bagasi Berbayar Adalah Kenaikan Tarif Pesawat Terselubung";"None"
"8523";"3073";"3";"Mengenal Penang, Destinasi Tempat Berobat Arifin Ilham";"None"
"8524";"3074";"3";"Potret 5 Kota Dunia Paling Berubah di 2019";"None"
"8525";"3075";"3";"Banyuwangi Luncurkan Paket Wisata Murah";"None"
"8526";"3076";"3";"Foto: Desa Dupa yang Instagramable di Vietnam";"None"
"8527";"3077";"3";"Duh! Pantai Cantik di NTB Dipenuhi Sampah";"None"
"8528";"3078";"3";"Tronjal-tronjol, Ada Kota dan Pulau Dildo di Kanada";"None"
"8529";"3079";"3";"Eksotisnya Sunset di Pantai Tanjung Pendam Belitung";"None"
"8530";"3080";"3";"Batu-batu Raksasa dari Belitung";"None"
"8531";"3081";"3";"Jembatan Berendeng yang Instagramable di Tangerang";"None"
"8532";"3082";"3";"Potret Kecantikan Kepulauan Seribu";"None"
"8533";"3083";"3";"Ini Nih Raja Ampat Mini di Sulawesi";"None"
"8534";"3084";"3";"Main ke Pantai Papuma, Bisa Ngapain Saja?";"None"
"8535";"3085";"3";"Foto-foto 5 Kota di India yang Instagramable";"None"
"8536";"3086";"3";"Wisata Kuliner Ayam Taliwang Lombok, Mantap!";"None"
"8537";"3087";"3";"Cerita Taman Lotus dan Kodok yang Tak Bersuara di China";"None"
"8538";"3088";"3";"Foto: Tidur di Hotel yang Dikelilingi 77 Ekor Singa";"None"
"8539";"3089";"3";"Jangan, Sekalipun Jangan Pernah Meremehkan Pramugari";"None"
"8540";"3090";"3";"Potret Libur Akhir Pekan Seru di Cimory on The Valley";"None"
"8541";"3091";"3";"Pantai-pantai di Nusa Penida yang Wajib Dikunjungi";"None"
"8542";"3092";"3";"Istana Air yang Indah di Bali";"None"
"8543";"3093";"3";"Rekomendasi Belanja Oleh-oleh di Banjarmasin";"None"
"8544";"3094";"3";"Melihat Sungai Martapura dari Ketinggian";"None"
"8545";"3095";"3";"Foto: Situ Gunung yang Tenang & Curug Sawer yang Cantik";"None"
"8546";"3096";"3";"Kisah Kaisar yang Jatuh Cinta dengan Mata Air Terbersih Sedunia";"None"
"8547";"3097";"3";"Foto: Bali & 9 Destinasi Top Dunia Buat Milenial di 2019";"None"
"8548";"3098";"3";"Daming Lake, Danau Paling Romantis di China";"None"
"8549";"3099";"3";"Daftar Maskapai Paling Tepat Waktu 2019 dalam Foto";"None"
"8550";"3100";"3";"Jakarta dan 4 Kota Dunia Paling Berubah di 2019";"None"
"8551";"3101";"3";"Foto: Garuda Indonesia Bikin Konser Musik di Udara";"None"
"8552";"3102";"3";"5 Spot Foto Keren di Medan";"None"
"8553";"3103";"3";"Bertemu Obama dan Mark Zuckerberg di Bangkok";"None"
"8554";"3104";"3";"Liburan ke Asahan, Yuk Mampir ke Museumnya!";"None"
"8555";"3105";"3";"Potret Masjid Kebanggaan Banjarmasin";"None"
"8556";"3106";"3";"Perang Panah Ala The Hunger Games di Purwakarta";"None"
"8557";"3107";"3";"Baca Ini Jadi Ingin ke Gunung Bromo";"None"
"8558";"3108";"3";"Ini Rasanya Bermalam di Kandang Badak";"None"
"8559";"3109";"3";"Foto-foto Konservasi Penyu di Pulau Sangalaki";"None"
"8560";"3110";"3";"Kali Cokel, Amazon dari Pacitan";"None"
"8561";"3111";"3";"Melepas Penat di Kotabaru, Kalimantan Selatan";"None"
"8562";"3112";"3";"Foto: Liburan Anak Orang Kaya Jerman Niklas Heinze, Jangan Iri!";"None"
"8563";"3113";"3";"Foto: Kelenteng Tertua China yang Misterius";"None"
"8564";"3114";"3";"My Trip My Adventure: Saatnya Menikmati Surga Bahari Thailand";"None"
"8565";"3115";"3";"Potret Desa Kumuh di Aceh yang Kini Penuh Mural";"None"
"8566";"3116";"3";"Ternyata, Membuat Barong Bali Ada Pantangannya";"None"
"8567";"3117";"3";"Ramai Bagasi Lion Air Tak Lagi Gratis, Ini Kata Menteri Pariwisata";"None"
"8568";"3118";"3";"Pasca Erupsi Gunung Agung, Polisi Bagi Masker ke Wisatawan";"None"
"8569";"3119";"3";"Penumpang Citilink Kini Dapat Fasilitas Shuttle Bus Gratis dari tiket.com";"None"
"8570";"3120";"3";"Bagaimana Mitigasi Bencana Dalam Pariwisata?";"None"
"8571";"3121";"3";"Antisipasi Gunung Agung Erupsi, Turis Diimbau Waspada dan Siapkan Masker";"None"
"8572";"3122";"3";"Turis Asing Juga Pernah Belajar Bikin Barong di Sukawati";"None"
"8573";"3123";"3";"Membandingkan Berbagai Harga Bagasi 4 Maskapai";"None"
"8574";"3124";"3";"Mau Coba Kegiatan yang Baru di Bali, Ayo Lihat Pembuatan Barong!";"None"
"8575";"3125";"3";"Puluhan Jet Pribadi Traveler Kaya Terlantar di Arab Saudi, Kenapa?";"None"
"8576";"3126";"3";"Kemenpar Kucurkan Rp 42 M untuk Pemulihan Pariwisata Banten & Lampung";"None"
"8577";"3127";"3";"Siapkan 4 Hal Ini Sebelum Liburan ke Jepang";"None"
"8578";"3128";"3";"Inilah Nominasi Pemenang tiketcom d'Traveler of The Year 2018!";"None"
"8579";"3129";"3";"Menapaki Atap Negeri Jiran, Gunung Kinabalu";"None"
"8580";"3130";"3";"Pesta Makan Nasi Liwet Sambil Kemping di Bogor";"None"
"8581";"3131";"3";"Membangkitkan Pariwisata Banten dan Lampung Pasca Tsunami";"None"
"8582";"3132";"3";"Foto: Daming Lake yang Cantiknya Bikin Baper";"None"
"8583";"3133";"3";"Transformasi Desa di Aceh, Dari Kumuh Jadi Instagramable";"None"
"8584";"3134";"3";"Pasca Tsunami, Menpar: Pariwisata Selat Sunda Bangkit";"None"
"8585";"3135";"3";"Foto-foto Penang, Tempat Berobatnya Arifin Ilham";"None"
"8586";"3136";"3";"Melihat Jepang Tempo Dulu, Ini Tempatnya";"None"
"8587";"3137";"3";"Hai Traveler, Panda-panda Lucu Ini Menunggumu di Macau";"None"
"8588";"3138";"3";"Seperti Maladewa, Padahal Halmahera";"None"
"8589";"3139";"3";"Bukan Raja Ampat, Ini Labengki Bung!";"None"
"8590";"3140";"3";"Pantai Sendiki, Si Cantik Sepi Pengunjung di Malang Selatan";"None"
"8591";"3141";"3";"Akhir Pekan di Kalsel, Nikmati Kotabaru dari Ketinggian";"None"
"8592";"3142";"3";"Yang Tersembunyi Tapi Cantik di Bulukumba";"None"
"8593";"3143";"3";"Foto: Alam Garut Memang Memesona";"None"
"8594";"3144";"3";"Ribuan Turis Austria Siap Terpikat 10 Bali Baru";"None"
"8595";"3145";"3";"Foto: Pantai Cantik di Dompu yang Ternoda Sampah";"None"
"8596";"3146";"3";"Harga Tiket Pesawat Diprotes, INACA Sebut Masih Sesuai Aturan";"None"
"8597";"3147";"3";"Foto: 6 Kota Asyik Buat Liburan di Taiwan";"None"
"8598";"3148";"3";"RI Teraman ke-9 di Dunia, Polri-Kemenpar Bikin MoU Pariwisata";"None"
"8599";"3149";"3";"Potret Kehidupan Biksu Wanita di Thailand";"None"
"8600";"3150";"3";"Surga Bawah Laut Halmahera Selatan";"None"
"8601";"3151";"3";"Melihat Avatar di Dunia Nyata";"None"
"8602";"3152";"3";"Menaklukan Hallasan, Puncak Tertinggi di Korea Selatan";"None"
"8603";"3153";"3";"Kastil Bangau Putih yang Unik di Jepang";"None"
"8604";"3154";"3";"Menginap di Bangunan Tua Singapura, Seru atau Seram?";"None"
"8605";"3155";"3";"Surga Tersembunyi di Laut Jawa";"None"
"8606";"3156";"3";"Libur Akhir Pekan, Wisata Halal ke Pantai Syariah di Banyuwangi";"None"
"8607";"3157";"3";"Libur Akhir Pekan, Main ke Bogor Yuk!";"None"
"8608";"3158";"3";"Sudut Jakarta yang Bikin Kamu Makin Cinta Indonesia";"None"
"8609";"3159";"3";"Foto: Museum Ini Isinya Tentang... Babi";"None"
"8610";"3160";"3";"Foto Pemburu Fajar Pertama 2019 di Puncak Kerinci";"None"
"8611";"3161";"3";"Foto: Air Terjun Biroro yang Eksotis Bagai Surga";"None"
"8612";"3162";"3";"Inovasi Baru Boeing, Bikin Pesawat Hampir Secepat Suara";"None"
"8613";"3163";"3";"Kocak! Begini Cara Monyet Jepang Bepergian di Musim Dingin";"None"
"8614";"3164";"3";"Air Terjun Perawan di Sulawesi Selatan";"None"
"8615";"3165";"3";"Dari Aceh ke Jakarta Via Malaysia, Bikin Paspor Dicurigai Imigrasi";"None"
"8616";"3166";"3";"Sore Hari di Aceh Paling Asyik Wisata Kuliner Mie Caluek";"None"
"8617";"3167";"3";"Tiket Pesawat Mahal, Warga Aceh ke Jakarta Pilih Lewat Malaysia";"None"
"8618";"3168";"3";"Belajar Mitigasi Bencana dari Negeri Sakura yang Indah";"None"
"8619";"3169";"3";"Bersepeda di Tembok Pertahanan Militer Terbesar Dunia";"None"
"8620";"3170";"3";"Probolinggo Bangun Spot Wisata Baru di Puncak 30";"None"
"8621";"3171";"3";"Liburan Singkat di Malaysia, Ini Destinasi Populernya";"None"
"8622";"3172";"3";"Intip Proses Pembuatan Layang-layang di Sukabumi";"None"
"8623";"3173";"3";"Kopi dan Keindahan Pantai Gigi Hiu yang Magis";"None"
"8624";"3174";"3";"Travel Advice yang Bikin Menteri Pariwisata Sedih";"None"
"8625";"3175";"3";"Mimpi Lampung Menjadi Maldives";"None"
"8626";"3176";"3";"Cara Banten & Lampung Pulihkan Pariwisatanya Pasca Tsunami";"None"
"8627";"3177";"3";"Foto: Seperti Ini Sentra Pembuatan Barong di Bali";"None"
"8628";"3178";"3";"Yang Baru & Gratis di Bandung: Kolam Retensi Sirnaraga";"None"
"8629";"3179";"3";"Selir Raja dan Cerita Papan Pengumuman di China";"None"
"8630";"3180";"3";"Maskapai Bujet Ini Tawarkan WiFi Gratis untuk Penerbangan Jarak Jauh";"None"
"8631";"3181";"3";"Solusi Traveling: Koper Merangkap Rak Baju";"None"
"8632";"3182";"3";"'Harta Karun' di Pulau Flores";"None"
"8633";"3183";"3";"Tiket Pesawat Aceh-Jakarta Mahal, Kunjungan Wisatawan Turun";"None"
"8634";"3184";"3";"Pulau Kei, Satu Lagi Bukti Keindahan Indonesia";"None"
"8635";"3185";"3";"Main-main ke Penglipuran, Desa Terbersih di Dunia";"None"
"8636";"3186";"3";"Inilah Domba Batur, yang Populasinya Terus Menurun";"None"
"8637";"3187";"3";"Orang Aceh ke Jakarta Via KL, DPR Aceh: Sangat Menggelikan";"None"
"8638";"3188";"3";"Festival Lembah Ijen Awali Atraksi Wisata di Banyuwangi Festival";"None"
"8639";"3189";"3";"Lihat Lebih Dekat Terlarang China";"None"
"8640";"3190";"3";"Orang Aceh ke Jakarta Via Malaysia, Pembuatan Paspor Meningkat";"None"
"8641";"3191";"3";"Mengenal Monaco, Rumah Baru Fabregas";"None"
"8642";"3192";"3";"Asia Rasa Eropa Ada di Macau";"None"
"8643";"3193";"3";"Derita Para Traveler Sumatera Akibat Tiket Pesawat Mahal";"None"
"8644";"3194";"3";"Foto: Makassar Punya Pulau Secantik Ini";"None"
"8645";"3195";"3";"Si Megah Rammang-Rammang, Karst Terbesar Ketiga Dunia";"None"
"8646";"3196";"3";"Libur Akhir Pekan, Yuk Lihat Keindahan Gunung Bromo";"None"
"8647";"3197";"3";"3 Jam Menjelajah Brunei Darussalam, Bisa!";"None"
"8648";"3198";"3";"Indahnya Laut di Kepulauan Mentawai";"None"
"8649";"3199";"3";"Menjelajah Jepang Menjelang Akhir Musim Semi";"None"
"8650";"3200";"3";"Sekali Seumur Hidup, Mesti Datang ke Pulau Bacan!";"None"
"8651";"3201";"3";"Kuil Tertua China yang Misterius, Dai Temple";"None"
"8652";"3202";"3";"Mampie, Si Cantik Menggoda dari Polewali Mandar";"None"
"8653";"3203";"3";"Foto: Penampakan Domba Batur yang Populasinya Terus Turun";"None"
"8654";"3204";"3";"Batu Lawang, Wisata Alam Ngehits dari Cirebon";"None"
"8655";"3205";"3";"Foto Langka Gadis-gadis Korea Utara";"None"
"8656";"3206";"3";"Mempelajari Kematian di Museum Kereta Pemakaman";"None"
"8657";"3207";"3";"Harga Tiket Pesawat ke Banyuwangi Turun, Ini Harapan Bupati Anas";"None"
"8658";"3208";"3";"Layanan Travel Pass Bermasalah, Sriwijaya Air Akan Diadukan ke YLKI";"None"
"8659";"3209";"3";"Promosi Wisata Indonesia di Norwegia Mendulang Sukses";"None"
"8660";"3210";"3";"Langkah Protes Member Sriwijaya Travel Pass";"None"
"8661";"3211";"3";"Per Januari 2019, Emirates Resmi Pindah ke Terminal 3 Bandara Soetta";"None"
"8662";"3212";"3";"Curhatan Traveler Terhadap Sriwijaya Travel Pass";"None"
"8663";"3213";"3";"Ini 10 Kota Dunia yang Paling Sering Dinyanyikan";"None"
"8664";"3214";"3";"Foto: Liburannya Edurne Garcia, Pacar Cantik David De Gea";"None"
"8665";"3215";"3";"Prediksi Tren Traveling 2019: Augmented Reality dan Mencari Leluhur";"None"
"8666";"3216";"3";"Menjaga Gunung-gunung Papua Lewat Papua Mountaineering Association";"None"
"8667";"3217";"3";"Siapa Sangka, Taman Cantik Ini Dulunya Gunung Sampah";"None"
"8668";"3218";"3";"Monster Building, Lokasi Syuting Transformers di Hong Kong";"None"
"8669";"3219";"3";"Harga Tiket Pesawat Turun, Okupansi di Bandara Banyuwangi Belum Naik";"None"
"8670";"3220";"3";"Turis Asing ke Bali Akan Ditarik Biaya Kontribusi USD 10";"None"
"8671";"3221";"3";"Harga Tiket Pesawat Turun, Menpar: Alhamdulillah!";"None"
"8672";"3222";"3";"Tiket Pesawat Mahal Disindir Jadi Promosi Wisata untuk Malaysia";"None"
"8673";"3223";"3";"Menpar Ingin Agar Ada Lebih Banyak Platform Wisata Digital";"None"
"8674";"3224";"3";"Ketua ASITA Soal Erupsi Gunung Agung: Bali Masih Aman Dikunjungi";"None"
"8675";"3225";"3";"Meriahnya Perayaan Holi di Jaipur, India";"None"
"8676";"3226";"3";"Korea Bukan Cuma Seoul, Ada Juga Kota Kuno Gyeongju";"None"
"8677";"3227";"3";"Kisah Terbang Sorong-Jakarta 4 Hari Pakai Sriwijaya Travel Pass";"None"
"8678";"3228";"3";"Potret yang Segar dan Lagi Ngehits dari Cirebon";"None"
"8679";"3229";"3";"Program Sriwijaya Air Travel Pass Diprotes Traveler";"None"
"8680";"3230";"3";"Foto: Kota Tua Baihuangzhou yang Instagramable";"None"
"8681";"3231";"3";"Di Jerman Ada Museum Babi, Apa Isinya?";"None"
"8682";"3232";"3";"Foto: Bisa Mancing Sambil Lihat Pesawat Terbang di Bandung";"None"
"8683";"3233";"3";"Ramai Tiket Pesawat Mahal &  Bagasi Berbayar, Bagaimana di Luar Negeri?";"None"
"8684";"3234";"3";"Foto: Liburan Mesra Nadine Chandrawinata dan Dimas Anggara";"None"
"6726";"1276";"3";"Tidur dalam Peti Mati, Cara Orang Thailand Rayakan Tahun Baru";"None"
"6727";"1277";"3";"Turun 25 Kg dengan Yoga, Ini Buktinya";"None"
"6728";"1278";"3";"INVIO Merambah Sektor Busana Pasar Online";"None"
"6729";"1279";"3";"Typo, Spanduk Tahun Baru di Sydney Dikritik Netizen";"None"
"6730";"1280";"3";"Nikah Massal di Jakarta, 5 Pengantin Ini Punya Gaya Unik";"None"
"6731";"1281";"3";"Cara Jitu Merangsang Gairah Pasangan dengan Kata-Kata \"Jorok\", Ini 6 Rulesnya";"None"
"6732";"1282";"3";"Tak Punya Payudara, Wanita Ini Berani Bugil dan Percaya Diri di Pemotretan";"None"
"6733";"1283";"3";"Orang Amerika Habiskan Rp650 Triliun Setahun Pesan Pizza, Ternyata Ini Manfaatnya";"None"
"6734";"1284";"3";"Pakai BPJS atau Biaya Sendiri, Selang Cuci Darah Hanya Dipakai Sekali";"None"
"6735";"1285";"3";"7 Hal Konyol yang Terjadi saat Seseorang";"None"
"6736";"1286";"3";"Masuki 2019, Banyak Wanita Menghindari Berhubungan Seksual dengan Alasan Ini";"None"
"6737";"1287";"3";"6 Cara Jaga Gairah Seksual terhadap Pasangan ketika LDR";"None"
"6738";"1288";"3";"5 Gaya Seksi Ariana Grande, Ada yang Nyaris Telanjang!";"None"
"6739";"1289";"3";"3 Tanda yang Menunjukkan Anda Terlalu Pemikir";"None"
"6740";"1290";"3";"Kylie Jenner dan Meghan Markle Pakai Dress Sama, Cantikan Siapa?";"None"
"6741";"1291";"3";"Lupakan Posisi Bercinta, Eksplorasi Skill Fingering untuk Puaskan Pasangan di Ranjang!";"None"
"6742";"1292";"3";"Susah Ditebak dan agak Cranky , 6 Zodiak Ini Terkenal Paling Moody";"None"
"6743";"1293";"3";"Habiskan Rp1,8 Miliar Demi Bokong & Payudara Sebesar Punya Kim Kardashian";"None"
"6744";"1294";"3";"Siap-Siap Umrah, Maia Estianty Bersahaja dengan Hijab Hitam";"None"
"6745";"1295";"3";"Inikah Hadiah Ulang Tahun dari";"None"
"6746";"1296";"3";"Viral Bocah Laki-laki Nantang Berantem Anak Perempuan, Ending-nya Tidak Terduga";"None"
"6747";"1297";"3";"Artis VA dan AF Terciduk Jalankan Prostitusi, Psikolog: Sudah dari Zaman Soeharto Ada";"None"
"6748";"1298";"3";"Ragu untuk Balikan? Pikirkan 6 Kelebihannya Terlebih Dahulu";"None"
"6749";"1299";"3";"Tidak Boleh Dibawa ke Kereta, Wanita Ini Pilih Habiskan Durian Secepat Kilat";"None"
"6750";"1300";"3";"Susah Move";"None"
"6751";"1301";"3";"5 Alasan Seseorang Ingin Bercinta dengan Mantan";"None"
"6752";"1302";"3";"Pencinta Pedas Wajib Coba Bakso yang Lagi Hits di Kota Malang";"None"
"6753";"1303";"3";"Perdebatan Berujung Putus, Ini Cara Mencegahnya";"None"
"6754";"1304";"3";"Buang Mantan ke Tempat Sampah sampai Meme Kocak Lain tentang Mantan";"None"
"6755";"1305";"3";"6 Cara Ngeles Jika Kamu Gak Sengaja Nge-like Postingan Mantan";"None"
"6756";"1306";"3";"Polemik BPJS-RS, Pasien Masih Bisa Berobat Normal";"None"
"6757";"1307";"3";"Rahasia Unik Hugh Jackman Jalani Pernikahan Bahagia Selama 23 Tahun";"None"
"6758";"1308";"3";"Beredar Foto Berisi Kebijakan Presiden Tunisia Dorong Poligami, Begini Faktanya";"None"
"6759";"1309";"3";"Sambut Pacar Baru Brooklyn, David dan Victoria Beckham Tampil Harmonis di London Fashion Week";"None"
"6760";"1310";"3";"4 Manfaat Ajaib dari Air Minum yang Tidak Anda Duga";"None"
"6761";"1311";"3";"Memakai Bra yang Terlalu Ketat Bisa Berakibat Fatal, Ini Risikonya";"None"
"6762";"1312";"3";"Belajar Nilai Kemanusiaan dari Gus Dur";"None"
"6763";"1313";"3";"Viral Emak-Emak Nyanyi dengan Tingkah Konyol";"None"
"6764";"1314";"3";"Ngefans dengan Lionel Messi, Wanita Ini Bikin Tato sang Idola di Bokong, Begini Bentuknya";"None"
"6765";"1315";"3";"Selain Kasih Sayang, Ini 6 Hal yang Diinginkan Wanita dari Pria";"None"
"6766";"1316";"3";"Berakibat Fatal, 6 Bahan Licin Ini Jangan Pernah Dicoba untuk Jadi Pelumas!";"None"
"6767";"1317";"3";"Pengobatan Mutakhir Pencegahan Kanker Hati dan Usus Besar";"None"
"6768";"1318";"3";"Heboh Buah Berbentuk Penis di Media Sosial, Netizen: \"Wow Mantap Betul\"";"None"
"6769";"1319";"3";"Jangan Dimarahi, Begini Cara Tenangkan Anak Mengamuk di Tempat Umum";"None"
"6770";"1320";"3";"Cara Mengemas Barang dengan Efisien untuk Menghemat Biaya Bagasi";"None"
"6771";"1321";"3";"Resolusi Kehidupan Seksual yang Lebih Baik";"None"
